The original unique number of found gadgets is: 29925
The unique number of found gadgets when ['--with-select_module', '--with-poll_module', '--with-threads', '--with-http_ssl_module', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module=dynamic', '--with-http_geoip_module=dynamic', '--with-http_sub_module', '--with-http_dav_module', '--with-http_flv_module', '--with-http_mp4_module', '--with-http_random_index_module', '--with-mail', '--with-mail_ssl_module', '--with-stream', '--with-stream=dynamic', '--with-stream_ssl_preread_module', '--with-compat', '--with-pcre', '--with-pcre-jit', '--with-debug', '--without-poll_module', '--without-http_charset_module', '--without-http_ssi_module', '--without-http_autoindex_module', '--without-http_split_clients_module', '--without-http_proxy_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_limit_req_module', '--without-http_empty_gif_module', '--without-http_upstream_hash_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_pop3_module', '--without-stream_limit_conn_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_map_module', '--without-stream_split_clients_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_zone_module'] is removed: 17886. Or, 40.2306% less
The unique number of found gadgets when ['--with-select_module', '--with-http_ssl_module', '--with-http_realip_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_xslt_module=dynamic', '--with-http_image_filter_module', '--with-http_geoip_module=dynamic', '--with-http_dav_module', '--with-http_flv_module', '--with-http_mp4_module', '--with-http_gzip_static_module', '--with-http_degradation_module', '--with-http_slice_module', '--with-http_stub_status_module', '--with-mail=dynamic', '--with-stream_ssl_module', '--with-stream_realip_module', '--with-stream_geoip_module=dynamic', '--with-compat', '--with-pcre', '--with-libatomic', '--with-debug', '--without-select_module', '--without-http_charset_module', '--without-http_ssi_module', '--without-http_auth_basic_module', '--without-http_mirror_module', '--without-http_autoindex_module', '--without-http_rewrite_module', '--without-http_fastcgi_module', '--without-http_uwsgi_module', '--without-http_scgi_module', '--without-http_limit_conn_module', '--without-http_upstream_hash_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_random_module', '--without-http_upstream_zone_module', '--without-http', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_least_conn_module', '--without-stream_upstream_zone_module', '--without-pcre'] is removed: 12336. Or, 58.7769% less
The unique number of found gadgets when ['--with-threads', '--with-http_v2_module', '--with-http_xslt_module', '--with-http_geoip_module=dynamic', '--with-http_sub_module', '--with-http_dav_module', '--with-http_random_index_module', '--with-http_secure_link_module', '--with-http_degradation_module', '--with-http_stub_status_module', '--with-mail', '--with-mail=dynamic', '--with-mail_ssl_module', '--with-stream', '--with-stream_realip_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-debug', '--without-select_module', '--without-poll_module', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_ssi_module', '--without-http_userid_module', '--without-http_access_module', '--without-http_autoindex_module', '--without-http_geo_module', '--without-http_map_module', '--without-http_split_clients_module', '--without-http_rewrite_module', '--without-http_uwsgi_module', '--without-http_memcached_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_keepalive_module', '--without-http_upstream_zone_module', '--without-mail_pop3_module', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_map_module', '--without-stream_return_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_least_conn_module'] is removed: 37294. Or, 24.6249% more
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module=dynamic', '--with-http_image_filter_module=dynamic', '--with-http_sub_module', '--with-http_dav_module', '--with-http_flv_module', '--with-http_gzip_static_module', '--with-http_auth_request_module', '--with-http_random_index_module', '--with-http_stub_status_module', '--with-http_perl_module=dynamic', '--with-mail', '--with-mail=dynamic', '--with-mail_ssl_module', '--with-stream', '--with-stream=dynamic', '--with-stream_realip_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-compat', '--with-pcre', '--with-pcre-jit', '--with-zlib-asm=CPU', '--with-debug', '--without-http_gzip_module', '--without-http_access_module', '--without-http_auth_basic_module', '--without-http_mirror_module', '--without-http_fastcgi_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_zone_module', '--without-http', '--without-mail_pop3_module', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_map_module', '--without-stream_return_module'] is removed: 15095. Or, 49.5572% less
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_realip_module', '--with-http_xslt_module', '--with-http_xslt_module=dynamic', '--with-http_image_filter_module', '--with-http_image_filter_module=dynamic', '--with-http_geoip_module', '--with-http_mp4_module', '--with-http_random_index_module', '--with-http_secure_link_module', '--with-http_degradation_module', '--with-http_slice_module', '--with-http_perl_module=dynamic', '--with-stream=dynamic', '--with-stream_realip_module', '--with-stream_geoip_module', '--with-stream_ssl_preread_module', '--without-http_gzip_module', '--without-http_access_module', '--without-http_mirror_module', '--without-http_autoindex_module', '--without-http_geo_module', '--without-http_referer_module', '--without-http_rewrite_module', '--without-http_proxy_module', '--without-http_fastcgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_limit_req_module', '--without-http_empty_gif_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_pop3_module', '--without-stream_limit_conn_module', '--without-stream_access_module', '--without-stream_split_clients_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_random_module', '--without-pcre'] is removed: 12524. Or, 58.1487% less
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_ssl_module', '--with-http_image_filter_module', '--with-http_geoip_module', '--with-http_geoip_module=dynamic', '--with-http_flv_module', '--with-http_mp4_module', '--with-http_gunzip_module', '--with-http_gzip_static_module', '--with-http_auth_request_module', '--with-http_slice_module', '--with-mail_ssl_module', '--with-stream_realip_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-pcre', '--with-zlib-asm=CPU', '--with-libatomic', '--without-select_module', '--without-http_access_module', '--without-http_geo_module', '--without-http_split_clients_module', '--without-http_referer_module', '--without-http_rewrite_module', '--without-http_proxy_module', '--without-http_fastcgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_limit_req_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_random_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_pop3_module', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_geo_module', '--without-stream_map_module', '--without-stream_return_module'] is removed: 12724. Or, 57.4804% less
The unique number of found gadgets when ['--with-threads', '--with-http_ssl_module', '--with-http_v2_module', '--with-http_xslt_module', '--with-http_image_filter_module', '--with-http_geoip_module', '--with-http_geoip_module=dynamic', '--with-http_mp4_module', '--with-http_gunzip_module', '--with-http_gzip_static_module', '--with-http_degradation_module', '--with-http_perl_module=dynamic', '--with-mail=dynamic', '--with-stream_realip_module', '--with-stream_geoip_module', '--with-google_perftools_module', '--with-compat', '--with-pcre', '--with-pcre-jit', '--with-zlib-asm=CPU', '--with-debug', '--without-http_charset_module', '--without-http_geo_module', '--without-http_map_module', '--without-http_referer_module', '--without-http_proxy_module', '--without-http_uwsgi_module', '--without-http_browser_module', '--without-http_upstream_random_module', '--without-http-cache', '--without-mail_pop3_module', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_return_module'] is removed: 36328. Or, 21.3968% more
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_v2_module', '--with-http_xslt_module', '--with-http_xslt_module=dynamic', '--with-http_image_filter_module', '--with-http_image_filter_module=dynamic', '--with-http_geoip_module', '--with-http_geoip_module=dynamic', '--with-http_sub_module', '--with-http_mp4_module', '--with-http_gunzip_module', '--with-http_gzip_static_module', '--with-http_auth_request_module', '--with-http_random_index_module', '--with-http_secure_link_module', '--with-http_degradation_module', '--with-http_slice_module', '--with-http_stub_status_module', '--with-mail_ssl_module', '--with-stream', '--with-stream=dynamic', '--with-stream_ssl_module', '--with-stream_geoip_module', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-libatomic', '--without-select_module', '--without-poll_module', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_userid_module', '--without-http_access_module', '--without-http_auth_basic_module', '--without-http_mirror_module', '--without-http_autoindex_module', '--without-http_split_clients_module', '--without-http_rewrite_module', '--without-http_fastcgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_empty_gif_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_keepalive_module', '--without-http_upstream_zone_module', '--without-http-cache', '--without-mail_smtp_module', '--without-stream_access_module', '--without-stream_map_module', '--without-stream_return_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_least_conn_module', '--without-stream_upstream_zone_module'] is removed: 30435. Or, 1.7043% more
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-http_v2_module', '--with-http_realip_module', '--with-http_addition_module', '--with-http_xslt_module=dynamic', '--with-http_image_filter_module', '--with-http_image_filter_module=dynamic', '--with-http_geoip_module=dynamic', '--with-http_flv_module', '--with-http_mp4_module', '--with-http_gunzip_module', '--with-http_gzip_static_module', '--with-http_random_index_module', '--with-http_secure_link_module', '--with-http_degradation_module', '--with-http_stub_status_module', '--with-mail', '--with-stream=dynamic', '--with-stream_realip_module', '--with-stream_geoip_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-pcre', '--with-libatomic', '--with-debug', '--without-poll_module', '--without-http_gzip_module', '--without-http_ssi_module', '--without-http_userid_module', '--without-http_auth_basic_module', '--without-http_mirror_module', '--without-http_geo_module', '--without-http_split_clients_module', '--without-http_referer_module', '--without-http_limit_conn_module', '--without-http_limit_req_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_pop3_module', '--without-stream_access_module', '--without-stream_upstream_hash_module'] is removed: 14891. Or, 50.2389% less
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_v2_module', '--with-http_realip_module', '--with-http_image_filter_module=dynamic', '--with-http_geoip_module=dynamic', '--with-http_sub_module', '--with-http_mp4_module', '--with-http_gzip_static_module', '--with-http_random_index_module', '--with-http_degradation_module', '--with-http_stub_status_module', '--with-http_perl_module=dynamic', '--with-mail=dynamic', '--with-mail_ssl_module', '--with-stream=dynamic', '--with-stream_ssl_module', '--with-stream_realip_module', '--with-stream_geoip_module', '--with-stream_geoip_module=dynamic', '--with-google_perftools_module', '--with-zlib-asm=CPU', '--with-libatomic', '--with-debug', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_ssi_module', '--without-http_auth_basic_module', '--without-http_autoindex_module', '--without-http_geo_module', '--without-http_map_module', '--without-http_split_clients_module', '--without-http_referer_module', '--without-http_fastcgi_module', '--without-http_uwsgi_module', '--without-http_scgi_module', '--without-http_empty_gif_module', '--without-http_upstream_hash_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_pop3_module', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_return_module', '--without-stream_upstream_least_conn_module', '--without-stream_upstream_zone_module', '--without-pcre'] is removed: 14995. Or, 49.8914% less
The unique number of found gadgets when ['--with-http_v2_module', '--with-http_xslt_module', '--with-http_xslt_module=dynamic', '--with-http_geoip_module', '--with-http_dav_module', '--with-http_gzip_static_module', '--with-http_secure_link_module', '--with-http_stub_status_module', '--with-mail_ssl_module', '--with-stream', '--with-stream_ssl_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-pcre-jit', '--with-zlib-asm=CPU', '--with-debug', '--without-poll_module', '--without-http_ssi_module', '--without-http_autoindex_module', '--without-http_geo_module', '--without-http_map_module', '--without-http_referer_module', '--without-http_upstream_hash_module', '--without-http_upstream_random_module', '--without-http_upstream_keepalive_module', '--without-http_upstream_zone_module', '--without-http-cache', '--without-mail_pop3_module', '--without-mail_smtp_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_least_conn_module', '--without-stream_upstream_random_module'] is removed: 38030. Or, 27.0844% more
The unique number of found gadgets when ['--with-select_module', '--with-poll_module', '--with-threads', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module=dynamic', '--with-http_geoip_module', '--with-http_sub_module', '--with-http_flv_module', '--with-http_gzip_static_module', '--with-http_degradation_module', '--with-mail', '--with-mail_ssl_module', '--with-stream_ssl_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-compat', '--with-pcre', '--with-pcre-jit', '--with-libatomic', '--without-select_module', '--without-http_gzip_module', '--without-http_ssi_module', '--without-http_access_module', '--without-http_auth_basic_module', '--without-http_map_module', '--without-http_fastcgi_module', '--without-http_memcached_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_random_module', '--without-http_upstream_keepalive_module', '--without-http_upstream_zone_module', '--without-http', '--without-http-cache', '--without-mail_pop3_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_return_module', '--without-stream_upstream_random_module', '--without-stream_upstream_zone_module', '--without-pcre'] is removed: 16856. Or, 43.6725% less
The unique number of found gadgets when ['--with-select_module', '--with-poll_module', '--with-threads', '--with-http_ssl_module', '--with-http_realip_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_xslt_module=dynamic', '--with-http_geoip_module=dynamic', '--with-http_sub_module', '--with-http_dav_module', '--with-http_flv_module', '--with-http_gzip_static_module', '--with-http_degradation_module', '--with-http_slice_module', '--with-http_perl_module=dynamic', '--with-mail=dynamic', '--with-stream', '--with-stream=dynamic', '--with-stream_ssl_module', '--with-stream_realip_module', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-pcre', '--with-libatomic', '--without-select_module', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_auth_basic_module', '--without-http_geo_module', '--without-http_referer_module', '--without-http_proxy_module', '--without-http_uwsgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_limit_conn_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_least_conn_module', '--without-http', '--without-http-cache', '--without-stream_limit_conn_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_zone_module', '--without-pcre'] is removed: 14461. Or, 51.6759% less
The unique number of found gadgets when ['--with-select_module', '--with-file-aio', '--with-http_ssl_module', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_image_filter_module=dynamic', '--with-http_geoip_module', '--with-http_sub_module', '--with-http_mp4_module', '--with-http_auth_request_module', '--with-http_degradation_module', '--with-http_stub_status_module', '--with-stream', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-pcre', '--with-pcre-jit', '--with-libatomic', '--without-http_charset_module', '--without-http_ssi_module', '--without-http_userid_module', '--without-http_autoindex_module', '--without-http_referer_module', '--without-http_proxy_module', '--without-http_uwsgi_module', '--without-http_scgi_module', '--without-http_memcached_module', '--without-http_limit_conn_module', '--without-http_limit_req_module', '--without-http_empty_gif_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_zone_module', '--without-http-cache', '--without-stream_access_module', '--without-stream_map_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_random_module', '--without-stream_upstream_zone_module'] is removed: 34845. Or, 16.4411% more
The unique number of found gadgets when ['--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_ssl_module', '--with-http_v2_module', '--with-http_realip_module', '--with-http_xslt_module=dynamic', '--with-http_sub_module', '--with-http_dav_module', '--with-http_mp4_module', '--with-http_gzip_static_module', '--with-http_slice_module', '--with-http_stub_status_module', '--with-http_perl_module=dynamic', '--with-mail=dynamic', '--with-mail_ssl_module', '--with-stream', '--with-google_perftools_module', '--with-pcre', '--with-pcre-jit', '--with-zlib-asm=CPU', '--with-debug', '--without-http_gzip_module', '--without-http_userid_module', '--without-http_auth_basic_module', '--without-http_autoindex_module', '--without-http_split_clients_module', '--without-http_rewrite_module', '--without-http_proxy_module', '--without-http_scgi_module', '--without-http_empty_gif_module', '--without-http_browser_module', '--without-http_upstream_least_conn_module', '--without-http_upstream_random_module', '--without-http_upstream_zone_module', '--without-http', '--without-mail_pop3_module', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_map_module', '--without-stream_split_clients_module', '--without-stream_upstream_hash_module'] is removed: 18310. Or, 38.8137% less
The unique number of found gadgets when ['--with-poll_module', '--with-file-aio', '--with-http_realip_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_geoip_module', '--with-http_dav_module', '--with-http_gzip_static_module', '--with-http_auth_request_module', '--with-http_secure_link_module', '--with-http_stub_status_module', '--with-mail=dynamic', '--with-mail_ssl_module', '--with-stream', '--with-stream_ssl_module', '--with-stream_geoip_module=dynamic', '--with-compat', '--with-pcre', '--with-zlib-asm=CPU', '--with-debug', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_ssi_module', '--without-http_userid_module', '--without-http_auth_basic_module', '--without-http_map_module', '--without-http_referer_module', '--without-http_rewrite_module', '--without-http_uwsgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_memcached_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_access_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_hash_module', '--without-stream_upstream_random_module', '--without-stream_upstream_zone_module'] is removed: 18687. Or, 37.5539% less
The unique number of found gadgets when ['--with-threads', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_image_filter_module', '--with-http_geoip_module', '--with-http_geoip_module=dynamic', '--with-http_dav_module', '--with-http_mp4_module', '--with-http_gunzip_module', '--with-http_gzip_static_module', '--with-http_auth_request_module', '--with-http_slice_module', '--with-mail', '--with-stream', '--with-stream=dynamic', '--with-stream_ssl_module', '--with-stream_realip_module', '--with-google_perftools_module', '--with-compat', '--with-pcre-jit', '--without-select_module', '--without-poll_module', '--without-http_charset_module', '--without-http_access_module', '--without-http_geo_module', '--without-http_referer_module', '--without-http_rewrite_module', '--without-http_memcached_module', '--without-http_limit_req_module', '--without-http_empty_gif_module', '--without-http_browser_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_keepalive_module', '--without-http', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_least_conn_module', '--without-pcre'] is removed: 16073. Or, 46.2891% less
The unique number of found gadgets when ['--with-select_module', '--with-poll_module', '--with-file-aio', '--with-http_v2_module', '--with-http_realip_module', '--with-http_xslt_module=dynamic', '--with-http_geoip_module', '--with-http_dav_module', '--with-http_gunzip_module', '--with-http_auth_request_module', '--with-http_random_index_module', '--with-http_degradation_module', '--with-http_slice_module', '--with-mail=dynamic', '--with-stream', '--with-stream=dynamic', '--with-stream_ssl_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-google_perftools_module', '--with-compat', '--with-pcre-jit', '--without-poll_module', '--without-http_charset_module', '--without-http_ssi_module', '--without-http_userid_module', '--without-http_access_module', '--without-http_mirror_module', '--without-http_autoindex_module', '--without-http_map_module', '--without-http_fastcgi_module', '--without-http_scgi_module', '--without-http_grpc_module', '--without-http_memcached_module', '--without-http_limit_req_module', '--without-http_browser_module', '--without-http_upstream_hash_module', '--without-http_upstream_least_conn_module', '--without-http', '--without-mail_imap_module', '--without-mail_smtp_module', '--without-stream_limit_conn_module', '--without-stream_geo_module', '--without-stream_map_module', '--without-stream_split_clients_module'] is removed: 14256. Or, 52.3609% less
The unique number of found gadgets when ['--with-select_module', '--with-poll_module', '--with-threads', '--with-file-aio', '--with-http_ssl_module', '--with-http_v2_module', '--with-http_addition_module', '--with-http_xslt_module', '--with-http_image_filter_module=dynamic', '--with-http_flv_module', '--with-http_gunzip_module', '--with-http_auth_request_module', '--with-http_slice_module', '--with-http_stub_status_module', '--with-stream', '--with-stream=dynamic', '--with-stream_geoip_module', '--with-stream_geoip_module=dynamic', '--with-stream_ssl_preread_module', '--with-compat', '--with-pcre', '--with-pcre-jit', '--with-zlib-asm=CPU', '--with-libatomic', '--with-debug', '--without-http_charset_module', '--without-http_gzip_module', '--without-http_access_module', '--without-http_autoindex_module', '--without-http_rewrite_module', '--without-http_uwsgi_module', '--without-http_grpc_module', '--without-http_memcached_module', '--without-http_limit_req_module', '--without-http_upstream_ip_hash_module', '--without-http_upstream_random_module', '--without-http_upstream_keepalive_module', '--without-http_upstream_zone_module', '--without-http', '--without-http-cache', '--without-mail_pop3_module', '--without-mail_imap_module', '--without-stream_access_module', '--without-stream_geo_module', '--without-stream_split_clients_module', '--without-stream_return_module', '--without-stream_upstream_random_module', '--without-pcre'] is removed: 13079. Or, 56.2941% less
